dataset_version_id,source_record_identity,source_row_number,outer_fold,seed,role
1,student-mat:dataset-version:1:source-row:172,172,0,123,model_train
1,student-mat:dataset-version:1:source-row:174,174,0,123,model_train
1,student-mat:dataset-version:1:source-row:175,175,0,123,model_train
1,student-mat:dataset-version:1:source-row:178,178,0,123,model_train
1,student-mat:dataset-version:1:source-row:181,181,0,123,model_train
1,student-mat:dataset-version:1:source-row:183,183,0,123,model_train
1,student-mat:dataset-version:1:source-row:184,184,0,123,model_train
1,student-mat:dataset-version:1:source-row:186,186,0,123,model_train
1,student-mat:dataset-version:1:source-row:187,187,0,123,model_train
1,student-mat:dataset-version:1:source-row:189,189,0,123,model_train
1,student-mat:dataset-version:1:source-row:190,190,0,123,model_train
1,student-mat:dataset-version:1:source-row:191,191,0,123,model_train
1,student-mat:dataset-version:1:source-row:192,192,0,123,model_train
1,student-mat:dataset-version:1:source-row:194,194,0,123,model_train
1,student-mat:dataset-version:1:source-row:196,196,0,123,model_train
1,student-mat:dataset-version:1:source-row:199,199,0,123,model_train
1,student-mat:dataset-version:1:source-row:200,200,0,123,model_train
1,student-mat:dataset-version:1:source-row:201,201,0,123,model_train
1,student-mat:dataset-version:1:source-row:202,202,0,123,model_train
1,student-mat:dataset-version:1:source-row:203,203,0,123,model_train
1,student-mat:dataset-version:1:source-row:206,206,0,123,model_train
1,student-mat:dataset-version:1:source-row:207,207,0,123,model_train
1,student-mat:dataset-version:1:source-row:208,208,0,123,model_train
1,student-mat:dataset-version:1:source-row:212,212,0,123,model_train
1,student-mat:dataset-version:1:source-row:213,213,0,123,model_train
1,student-mat:dataset-version:1:source-row:215,215,0,123,model_train
1,student-mat:dataset-version:1:source-row:217,217,0,123,model_train
1,student-mat:dataset-version:1:source-row:221,221,0,123,model_train
1,student-mat:dataset-version:1:source-row:222,222,0,123,model_train
1,student-mat:dataset-version:1:source-row:227,227,0,123,model_train
1,student-mat:dataset-version:1:source-row:230,230,0,123,model_train
1,student-mat:dataset-version:1:source-row:231,231,0,123,model_train
1,student-mat:dataset-version:1:source-row:233,233,0,123,model_train
1,student-mat:dataset-version:1:source-row:234,234,0,123,model_train
1,student-mat:dataset-version:1:source-row:235,235,0,123,model_train
1,student-mat:dataset-version:1:source-row:236,236,0,123,model_train
1,student-mat:dataset-version:1:source-row:240,240,0,123,model_train
1,student-mat:dataset-version:1:source-row:241,241,0,123,model_train
1,student-mat:dataset-version:1:source-row:242,242,0,123,model_train
1,student-mat:dataset-version:1:source-row:244,244,0,123,model_train
1,student-mat:dataset-version:1:source-row:247,247,0,123,model_train
1,student-mat:dataset-version:1:source-row:249,249,0,123,model_train
1,student-mat:dataset-version:1:source-row:250,250,0,123,model_train
1,student-mat:dataset-version:1:source-row:251,251,0,123,model_train
1,student-mat:dataset-version:1:source-row:252,252,0,123,model_train
1,student-mat:dataset-version:1:source-row:256,256,0,123,model_train
1,student-mat:dataset-version:1:source-row:257,257,0,123,model_train
1,student-mat:dataset-version:1:source-row:260,260,0,123,model_train
1,student-mat:dataset-version:1:source-row:261,261,0,123,model_train
1,student-mat:dataset-version:1:source-row:262,262,0,123,model_train
1,student-mat:dataset-version:1:source-row:264,264,0,123,model_train
1,student-mat:dataset-version:1:source-row:265,265,0,123,model_train
1,student-mat:dataset-version:1:source-row:267,267,0,123,model_train
1,student-mat:dataset-version:1:source-row:268,268,0,123,model_train
1,student-mat:dataset-version:1:source-row:269,269,0,123,model_train
1,student-mat:dataset-version:1:source-row:271,271,0,123,model_train
1,student-mat:dataset-version:1:source-row:272,272,0,123,model_train
1,student-mat:dataset-version:1:source-row:273,273,0,123,model_train
1,student-mat:dataset-version:1:source-row:274,274,0,123,model_train
1,student-mat:dataset-version:1:source-row:276,276,0,123,model_train
1,student-mat:dataset-version:1:source-row:277,277,0,123,model_train
1,student-mat:dataset-version:1:source-row:278,278,0,123,model_train
1,student-mat:dataset-version:1:source-row:280,280,0,123,model_train
1,student-mat:dataset-version:1:source-row:281,281,0,123,model_train
1,student-mat:dataset-version:1:source-row:286,286,0,123,model_train
1,student-mat:dataset-version:1:source-row:288,288,0,123,model_train
1,student-mat:dataset-version:1:source-row:289,289,0,123,model_train
1,student-mat:dataset-version:1:source-row:290,290,0,123,model_train
1,student-mat:dataset-version:1:source-row:292,292,0,123,model_train
1,student-mat:dataset-version:1:source-row:293,293,0,123,model_train
1,student-mat:dataset-version:1:source-row:296,296,0,123,model_train
1,student-mat:dataset-version:1:source-row:297,297,0,123,model_train
1,student-mat:dataset-version:1:source-row:300,300,0,123,model_train
1,student-mat:dataset-version:1:source-row:301,301,0,123,model_train
1,student-mat:dataset-version:1:source-row:302,302,0,123,model_train
1,student-mat:dataset-version:1:source-row:304,304,0,123,model_train
1,student-mat:dataset-version:1:source-row:305,305,0,123,model_train
1,student-mat:dataset-version:1:source-row:306,306,0,123,model_train
1,student-mat:dataset-version:1:source-row:308,308,0,123,model_train
1,student-mat:dataset-version:1:source-row:312,312,0,123,model_train
1,student-mat:dataset-version:1:source-row:313,313,0,123,model_train
1,student-mat:dataset-version:1:source-row:314,314,0,123,model_train
1,student-mat:dataset-version:1:source-row:315,315,0,123,model_train
1,student-mat:dataset-version:1:source-row:316,316,0,123,model_train
1,student-mat:dataset-version:1:source-row:319,319,0,123,model_train
1,student-mat:dataset-version:1:source-row:320,320,0,123,model_train
1,student-mat:dataset-version:1:source-row:323,323,0,123,model_train
1,student-mat:dataset-version:1:source-row:326,326,0,123,model_train
1,student-mat:dataset-version:1:source-row:327,327,0,123,model_train
1,student-mat:dataset-version:1:source-row:330,330,0,123,model_train
1,student-mat:dataset-version:1:source-row:335,335,0,123,model_train
1,student-mat:dataset-version:1:source-row:336,336,0,123,model_train
1,student-mat:dataset-version:1:source-row:339,339,0,123,model_train
1,student-mat:dataset-version:1:source-row:340,340,0,123,model_train
1,student-mat:dataset-version:1:source-row:341,341,0,123,model_train
1,student-mat:dataset-version:1:source-row:343,343,0,123,model_train
1,student-mat:dataset-version:1:source-row:344,344,0,123,model_train
1,student-mat:dataset-version:1:source-row:345,345,0,123,model_train
1,student-mat:dataset-version:1:source-row:346,346,0,123,model_train
1,student-mat:dataset-version:1:source-row:348,348,0,123,model_train
1,student-mat:dataset-version:1:source-row:349,349,0,123,model_train
1,student-mat:dataset-version:1:source-row:350,350,0,123,model_train
1,student-mat:dataset-version:1:source-row:351,351,0,123,model_train
1,student-mat:dataset-version:1:source-row:353,353,0,123,model_train
1,student-mat:dataset-version:1:source-row:356,356,0,123,model_train
1,student-mat:dataset-version:1:source-row:359,359,0,123,model_train
1,student-mat:dataset-version:1:source-row:360,360,0,123,model_train
1,student-mat:dataset-version:1:source-row:361,361,0,123,model_train
1,student-mat:dataset-version:1:source-row:364,364,0,123,model_train
1,student-mat:dataset-version:1:source-row:365,365,0,123,model_train
1,student-mat:dataset-version:1:source-row:367,367,0,123,model_train
1,student-mat:dataset-version:1:source-row:368,368,0,123,model_train
1,student-mat:dataset-version:1:source-row:369,369,0,123,model_train
1,student-mat:dataset-version:1:source-row:372,372,0,123,model_train
1,student-mat:dataset-version:1:source-row:373,373,0,123,model_train
1,student-mat:dataset-version:1:source-row:375,375,0,123,model_train
1,student-mat:dataset-version:1:source-row:376,376,0,123,model_train
1,student-mat:dataset-version:1:source-row:377,377,0,123,model_train
1,student-mat:dataset-version:1:source-row:378,378,0,123,model_train
1,student-mat:dataset-version:1:source-row:379,379,0,123,model_train
1,student-mat:dataset-version:1:source-row:381,381,0,123,model_train
1,student-mat:dataset-version:1:source-row:386,386,0,123,model_train
1,student-mat:dataset-version:1:source-row:387,387,0,123,model_train
1,student-mat:dataset-version:1:source-row:389,389,0,123,model_train
1,student-mat:dataset-version:1:source-row:390,390,0,123,model_train
1,student-mat:dataset-version:1:source-row:392,392,0,123,model_train
1,student-mat:dataset-version:1:source-row:4,4,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:6,6,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:13,13,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:21,21,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:23,23,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:26,26,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:27,27,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:36,36,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:49,49,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:58,58,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:60,60,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:62,62,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:65,65,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:71,71,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:78,78,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:80,80,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:82,82,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:84,84,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:93,93,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:95,95,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:99,99,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:101,101,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:123,123,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:130,130,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:135,135,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:138,138,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:140,140,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:150,150,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:157,157,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:162,162,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:165,165,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:173,173,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:176,176,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:179,179,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:180,180,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:182,182,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:195,195,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:205,205,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:209,209,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:210,210,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:216,216,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:220,220,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:229,229,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:237,237,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:238,238,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:246,246,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:254,254,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:283,283,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:284,284,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:291,291,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:299,299,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:303,303,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:318,318,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:325,325,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:334,334,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:342,342,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:347,347,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:357,357,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:362,362,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:371,371,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:374,374,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:382,382,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:384,384,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:388,388,0,123,outer_validation
1,student-mat:dataset-version:1:source-row:3,3,0,155,early_stop
1,student-mat:dataset-version:1:source-row:24,24,0,155,early_stop
1,student-mat:dataset-version:1:source-row:52,52,0,155,early_stop
1,student-mat:dataset-version:1:source-row:61,61,0,155,early_stop
1,student-mat:dataset-version:1:source-row:68,68,0,155,early_stop
1,student-mat:dataset-version:1:source-row:77,77,0,155,early_stop
1,student-mat:dataset-version:1:source-row:83,83,0,155,early_stop
1,student-mat:dataset-version:1:source-row:96,96,0,155,early_stop
1,student-mat:dataset-version:1:source-row:109,109,0,155,early_stop
1,student-mat:dataset-version:1:source-row:125,125,0,155,early_stop
1,student-mat:dataset-version:1:source-row:134,134,0,155,early_stop
1,student-mat:dataset-version:1:source-row:137,137,0,155,early_stop
1,student-mat:dataset-version:1:source-row:139,139,0,155,early_stop
1,student-mat:dataset-version:1:source-row:143,143,0,155,early_stop
1,student-mat:dataset-version:1:source-row:149,149,0,155,early_stop
1,student-mat:dataset-version:1:source-row:158,158,0,155,early_stop
1,student-mat:dataset-version:1:source-row:159,159,0,155,early_stop
1,student-mat:dataset-version:1:source-row:171,171,0,155,early_stop
1,student-mat:dataset-version:1:source-row:189,189,0,155,early_stop
1,student-mat:dataset-version:1:source-row:217,217,0,155,early_stop
1,student-mat:dataset-version:1:source-row:227,227,0,155,early_stop
