record_id,source_row_number,dataset_version_id,source_record_identity,outer_fold,outer_role,inner_fold,split_seed,stratification_target
student-mat:dataset-version:1:source-row:4,4,1,student-mat:dataset-version:1:source-row:4,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:6,6,1,student-mat:dataset-version:1:source-row:6,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:13,13,1,student-mat:dataset-version:1:source-row:13,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:21,21,1,student-mat:dataset-version:1:source-row:21,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:23,23,1,student-mat:dataset-version:1:source-row:23,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:26,26,1,student-mat:dataset-version:1:source-row:26,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:27,27,1,student-mat:dataset-version:1:source-row:27,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:36,36,1,student-mat:dataset-version:1:source-row:36,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:49,49,1,student-mat:dataset-version:1:source-row:49,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:58,58,1,student-mat:dataset-version:1:source-row:58,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:60,60,1,student-mat:dataset-version:1:source-row:60,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:62,62,1,student-mat:dataset-version:1:source-row:62,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:65,65,1,student-mat:dataset-version:1:source-row:65,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:71,71,1,student-mat:dataset-version:1:source-row:71,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:78,78,1,student-mat:dataset-version:1:source-row:78,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:80,80,1,student-mat:dataset-version:1:source-row:80,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:82,82,1,student-mat:dataset-version:1:source-row:82,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:84,84,1,student-mat:dataset-version:1:source-row:84,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:93,93,1,student-mat:dataset-version:1:source-row:93,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:95,95,1,student-mat:dataset-version:1:source-row:95,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:99,99,1,student-mat:dataset-version:1:source-row:99,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:101,101,1,student-mat:dataset-version:1:source-row:101,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:123,123,1,student-mat:dataset-version:1:source-row:123,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:130,130,1,student-mat:dataset-version:1:source-row:130,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:135,135,1,student-mat:dataset-version:1:source-row:135,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:138,138,1,student-mat:dataset-version:1:source-row:138,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:140,140,1,student-mat:dataset-version:1:source-row:140,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:150,150,1,student-mat:dataset-version:1:source-row:150,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:157,157,1,student-mat:dataset-version:1:source-row:157,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:162,162,1,student-mat:dataset-version:1:source-row:162,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:165,165,1,student-mat:dataset-version:1:source-row:165,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:173,173,1,student-mat:dataset-version:1:source-row:173,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:176,176,1,student-mat:dataset-version:1:source-row:176,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:179,179,1,student-mat:dataset-version:1:source-row:179,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:180,180,1,student-mat:dataset-version:1:source-row:180,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:182,182,1,student-mat:dataset-version:1:source-row:182,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:195,195,1,student-mat:dataset-version:1:source-row:195,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:205,205,1,student-mat:dataset-version:1:source-row:205,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:209,209,1,student-mat:dataset-version:1:source-row:209,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:210,210,1,student-mat:dataset-version:1:source-row:210,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:216,216,1,student-mat:dataset-version:1:source-row:216,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:220,220,1,student-mat:dataset-version:1:source-row:220,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:229,229,1,student-mat:dataset-version:1:source-row:229,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:237,237,1,student-mat:dataset-version:1:source-row:237,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:238,238,1,student-mat:dataset-version:1:source-row:238,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:246,246,1,student-mat:dataset-version:1:source-row:246,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:254,254,1,student-mat:dataset-version:1:source-row:254,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:283,283,1,student-mat:dataset-version:1:source-row:283,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:284,284,1,student-mat:dataset-version:1:source-row:284,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:291,291,1,student-mat:dataset-version:1:source-row:291,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:299,299,1,student-mat:dataset-version:1:source-row:299,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:303,303,1,student-mat:dataset-version:1:source-row:303,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:318,318,1,student-mat:dataset-version:1:source-row:318,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:325,325,1,student-mat:dataset-version:1:source-row:325,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:334,334,1,student-mat:dataset-version:1:source-row:334,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:342,342,1,student-mat:dataset-version:1:source-row:342,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:347,347,1,student-mat:dataset-version:1:source-row:347,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:357,357,1,student-mat:dataset-version:1:source-row:357,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:362,362,1,student-mat:dataset-version:1:source-row:362,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:371,371,1,student-mat:dataset-version:1:source-row:371,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:374,374,1,student-mat:dataset-version:1:source-row:374,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:382,382,1,student-mat:dataset-version:1:source-row:382,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:384,384,1,student-mat:dataset-version:1:source-row:384,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:388,388,1,student-mat:dataset-version:1:source-row:388,0,validation,,42,G3_3class
student-mat:dataset-version:1:source-row:3,3,1,student-mat:dataset-version:1:source-row:3,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:4,4,1,student-mat:dataset-version:1:source-row:4,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:5,5,1,student-mat:dataset-version:1:source-row:5,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:6,6,1,student-mat:dataset-version:1:source-row:6,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:8,8,1,student-mat:dataset-version:1:source-row:8,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:10,10,1,student-mat:dataset-version:1:source-row:10,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:11,11,1,student-mat:dataset-version:1:source-row:11,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:13,13,1,student-mat:dataset-version:1:source-row:13,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:14,14,1,student-mat:dataset-version:1:source-row:14,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:15,15,1,student-mat:dataset-version:1:source-row:15,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:16,16,1,student-mat:dataset-version:1:source-row:16,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:17,17,1,student-mat:dataset-version:1:source-row:17,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:18,18,1,student-mat:dataset-version:1:source-row:18,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:19,19,1,student-mat:dataset-version:1:source-row:19,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:20,20,1,student-mat:dataset-version:1:source-row:20,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:21,21,1,student-mat:dataset-version:1:source-row:21,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:22,22,1,student-mat:dataset-version:1:source-row:22,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:23,23,1,student-mat:dataset-version:1:source-row:23,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:24,24,1,student-mat:dataset-version:1:source-row:24,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:25,25,1,student-mat:dataset-version:1:source-row:25,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:26,26,1,student-mat:dataset-version:1:source-row:26,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:27,27,1,student-mat:dataset-version:1:source-row:27,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:29,29,1,student-mat:dataset-version:1:source-row:29,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:31,31,1,student-mat:dataset-version:1:source-row:31,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:33,33,1,student-mat:dataset-version:1:source-row:33,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:35,35,1,student-mat:dataset-version:1:source-row:35,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:36,36,1,student-mat:dataset-version:1:source-row:36,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:38,38,1,student-mat:dataset-version:1:source-row:38,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:43,43,1,student-mat:dataset-version:1:source-row:43,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:44,44,1,student-mat:dataset-version:1:source-row:44,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:45,45,1,student-mat:dataset-version:1:source-row:45,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:46,46,1,student-mat:dataset-version:1:source-row:46,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:47,47,1,student-mat:dataset-version:1:source-row:47,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:48,48,1,student-mat:dataset-version:1:source-row:48,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:49,49,1,student-mat:dataset-version:1:source-row:49,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:50,50,1,student-mat:dataset-version:1:source-row:50,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:51,51,1,student-mat:dataset-version:1:source-row:51,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:52,52,1,student-mat:dataset-version:1:source-row:52,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:57,57,1,student-mat:dataset-version:1:source-row:57,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:58,58,1,student-mat:dataset-version:1:source-row:58,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:60,60,1,student-mat:dataset-version:1:source-row:60,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:62,62,1,student-mat:dataset-version:1:source-row:62,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:65,65,1,student-mat:dataset-version:1:source-row:65,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:66,66,1,student-mat:dataset-version:1:source-row:66,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:68,68,1,student-mat:dataset-version:1:source-row:68,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:70,70,1,student-mat:dataset-version:1:source-row:70,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:71,71,1,student-mat:dataset-version:1:source-row:71,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:72,72,1,student-mat:dataset-version:1:source-row:72,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:76,76,1,student-mat:dataset-version:1:source-row:76,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:77,77,1,student-mat:dataset-version:1:source-row:77,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:78,78,1,student-mat:dataset-version:1:source-row:78,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:79,79,1,student-mat:dataset-version:1:source-row:79,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:80,80,1,student-mat:dataset-version:1:source-row:80,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:82,82,1,student-mat:dataset-version:1:source-row:82,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:83,83,1,student-mat:dataset-version:1:source-row:83,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:84,84,1,student-mat:dataset-version:1:source-row:84,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:85,85,1,student-mat:dataset-version:1:source-row:85,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:93,93,1,student-mat:dataset-version:1:source-row:93,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:95,95,1,student-mat:dataset-version:1:source-row:95,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:97,97,1,student-mat:dataset-version:1:source-row:97,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:98,98,1,student-mat:dataset-version:1:source-row:98,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:99,99,1,student-mat:dataset-version:1:source-row:99,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:101,101,1,student-mat:dataset-version:1:source-row:101,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:102,102,1,student-mat:dataset-version:1:source-row:102,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:103,103,1,student-mat:dataset-version:1:source-row:103,1,train,,42,G3_3class
student-mat:dataset-version:1:source-row:106,106,1,student-mat:dataset-version:1:source-row:106,1,train,,42,G3_3class
